ADM_CD,HOUR_RAINFALL,SEQ,PRECI_YYMMDDHH,PRECI_HH
2617000000,0.0,101472,20170911,6
2617000000,0.0,101472,20170911,7
2617000000,0.0,101472,20170911,8
2617000000,0.0,101472,20170911,9
2617000000,0.0,101472,20170911,10
2617000000,0.0,101472,20170911,11
2617000000,0.0,101472,20170911,12
2617000000,0.0,101472,20170911,13
2617000000,0.0,101472,20170911,14
2617000000,0.0,101472,20170911,15
2617000000,0.0,101472,20170911,16
2617000000,0.0,101472,20170911,17
2617000000,0.0,101472,20170911,18
2617000000,0.0,101472,20170911,19
2617000000,0.0,101472,20170911,20
2617000000,0.0,101472,20170911,21
2617000000,0.0,101472,20170911,22
2617000000,0.0,101472,20170911,23
2617000000,0.0,101472,20170911,24
